1.024000000000000000e+03,1.610100000000000000e+04,1.614436666666666679e+04,1.616700000000000000e+04,3.066538040780768526e+01
2.048000000000000000e+03,1.902900000000000000e+04,1.906633333333333212e+04,1.908500000000000000e+04,2.639865316429777309e+01
3.072000000000000000e+03,2.189500000000000000e+04,2.193233333333333212e+04,2.195100000000000000e+04,2.639865316429777309e+01
4.096000000000000000e+03,2.494000000000000000e+04,2.501533333333333212e+04,2.505300000000000000e+04,5.326871084938658640e+01
5.120000000000000000e+03,2.787100000000000000e+04,2.794633333333333212e+04,2.798400000000000000e+04,5.326871084938658640e+01
6.144000000000000000e+03,3.081800000000000000e+04,3.089600000000000000e+04,3.093500000000000000e+04,5.515432893255070468e+01
7.168000000000000000e+03,3.373900000000000000e+04,3.381700000000000000e+04,3.385600000000000000e+04,5.515432893255070468e+01
8.192000000000000000e+03,3.669100000000000000e+04,3.677566666666666424e+04,3.681800000000000000e+04,5.986837414046102168e+01
1.638400000000000000e+04,6.021000000000000000e+04,6.029466666666666424e+04,6.033700000000000000e+04,5.986837414046102168e+01
2.457600000000000000e+04,8.377000000000000000e+04,8.385733333333332848e+04,8.390100000000000000e+04,6.175399222362515417e+01
3.276800000000000000e+04,1.073040000000000000e+05,1.073913666666666686e+05,1.074350000000000000e+05,6.170709485590416676e+01
4.096000000000000000e+04,1.308590000000000000e+05,1.309463333333333285e+05,1.309900000000000000e+05,6.175399222362515417e+01
4.915200000000000000e+04,1.544020000000000000e+05,1.544893333333333430e+05,1.545330000000000000e+05,6.175399222362516127e+01
5.734400000000000000e+04,1.779670000000000000e+05,1.780543666666666686e+05,1.780990000000000000e+05,6.177781874499040526e+01
6.553600000000000000e+04,2.015060000000000000e+05,2.015933333333333430e+05,2.016370000000000000e+05,6.175399222362516127e+01
1.310720000000000000e+05,3.899250000000000000e+05,3.900123666666666395e+05,3.900560000000000000e+05,6.170709485590417387e+01
2.621440000000000000e+05,7.667390000000000000e+05,7.668263333333333721e+05,7.668700000000000000e+05,6.175399222362515417e+01
3.932160000000000000e+05,1.143584000000000000e+06,1.143671433333333349e+06,1.143716000000000000e+06,6.175472091715380429e+01
5.242880000000000000e+05,1.520387000000000000e+06,1.520477100000000093e+06,1.520523000000000000e+06,6.364031740964214379e+01
6.553600000000000000e+05,1.897232000000000000e+06,1.897322199999999953e+06,1.897368000000000000e+06,6.371153741670341475e+01
7.864320000000000000e+05,2.274052000000000000e+06,2.274141333333333489e+06,2.274186000000000000e+06,6.316820578599823932e+01
9.175040000000000000e+05,2.650896000000000000e+06,2.650986233333333395e+06,2.651032000000000000e+06,6.366458111767396133e+01
1.048576000000000000e+06,3.027715000000000000e+06,3.027805233333333395e+06,3.027851000000000000e+06,6.373522486732817782e+01
1.572864000000000000e+06,4.535056000000000000e+06,4.535146366666666232e+06,4.535192000000000000e+06,6.375917363189567766e+01
2.097152000000000000e+06,6.042371000000000000e+06,6.042461500000000000e+06,6.042507000000000000e+06,6.364157446198200319e+01
2.621440000000000000e+06,7.549712000000000000e+06,7.549802599999999627e+06,7.549848000000000000e+06,6.364149589693818143e+01
3.145728000000000000e+06,9.057027000000000000e+06,9.057117733333332464e+06,9.057163000000000000e+06,6.366471201187952289e+01
3.670016000000000000e+06,1.056436800000000000e+07,1.056445893333333358e+07,1.056450400000000000e+07,6.366366485069973891e+01
4.194304000000000000e+06,1.207168300000000000e+07,1.207168393333333358e+07,1.207168400000000000e+07,2.494438257849294072e-01
