1.024000000000000000e+03,9.775161743164062500e-06,9.870529174804687161e-06,1.001358032226562500e-05,1.168007727996434473e-07
2.048000000000000000e+03,1.740455627441406250e-05,1.758734385172526019e-05,1.764297485351562500e-05,1.008397542671324493e-07
3.072000000000000000e+03,2.503395080566406250e-05,2.512931823730468886e-05,2.574920654296875000e-05,1.581489939859103748e-07
4.096000000000000000e+03,3.242492675781250000e-05,3.272692362467448233e-05,3.719329833984375000e-05,8.594834540428019512e-07
5.120000000000000000e+03,4.005432128906250000e-05,4.082520802815754892e-05,6.031990051269531250e-05,3.621914003029749571e-06
6.144000000000000000e+03,4.744529724121093750e-05,5.133946736653646059e-05,6.842613220214843750e-05,5.813807705946444577e-06
7.168000000000000000e+03,5.483627319335937500e-05,5.527337392171224184e-05,5.960464477539062500e-05,8.122188470829901734e-07
8.192000000000000000e+03,6.246566772460937500e-05,6.354649861653646466e-05,8.082389831542968750e-05,3.369349340371730064e-06
1.638400000000000000e+04,1.232624053955078125e-04,1.496791839599609267e-04,2.589225769042968750e-04,3.706185434408399305e-05
2.457600000000000000e+04,1.831054687500000000e-04,1.847267150878906142e-04,2.186298370361328125e-04,6.344622565643270495e-06
3.276800000000000000e+04,2.431869506835937500e-04,2.451260884602864836e-04,2.863407135009765625e-04,7.709621117308529316e-06
4.096000000000000000e+04,3.030300140380859375e-04,3.036578496297200774e-04,3.070831298828125000e-04,9.992428293299069829e-07
4.915200000000000000e+04,3.631114959716796875e-04,3.635644912719726779e-04,3.662109375000000000e-04,6.892180377888304545e-07
5.734400000000000000e+04,4.231929779052734375e-04,4.238684972127278465e-04,4.291534423828125000e-04,1.310338523576198459e-06
6.553600000000000000e+04,4.832744598388671875e-04,4.839499791463215965e-04,4.866123199462890625e-04,1.057466958207523954e-06
1.310720000000000000e+05,9.632110595703125000e-04,9.643872578938802228e-04,9.748935699462890625e-04,2.143057536916852585e-06
2.621440000000000000e+05,1.925945281982421875e-03,1.930824915568033753e-03,1.948833465576171875e-03,4.366265238879376396e-06
3.932160000000000000e+05,2.892971038818359375e-03,2.922892570495605469e-03,3.071546554565429688e-03,2.903515125107964623e-05
5.242880000000000000e+05,3.879785537719726562e-03,3.897245724995931047e-03,3.987073898315429688e-03,1.762832894301239709e-05
6.553600000000000000e+05,4.815816879272460938e-03,4.874022801717122801e-03,4.987001419067382812e-03,3.288527396443500145e-05
7.864320000000000000e+05,5.803585052490234375e-03,5.863189697265625000e-03,5.952358245849609375e-03,3.458335250086296903e-05
9.175040000000000000e+05,6.739616394042968750e-03,6.834634145100911343e-03,6.952762603759765625e-03,3.675667788217558906e-05
1.048576000000000000e+06,7.758378982543945312e-03,7.804822921752929514e-03,8.049964904785156250e-03,4.852749995118821444e-05
1.572864000000000000e+06,1.161956787109375000e-02,1.165957450866699288e-02,1.183009147644042969e-02,4.359851240908219083e-05
2.097152000000000000e+06,1.546573638916015625e-02,1.550060907999674560e-02,1.572823524475097656e-02,6.159399704194465678e-05
2.621440000000000000e+06,1.931095123291015625e-02,1.935869057973226004e-02,1.954102516174316406e-02,6.205297731457695817e-05
3.145728000000000000e+06,2.315688133239746094e-02,2.320112387339274065e-02,2.345466613769531250e-02,5.053655402674695667e-05
3.670016000000000000e+06,2.701902389526367188e-02,2.706865469614664829e-02,2.728867530822753906e-02,6.762693252532200948e-05
4.194304000000000000e+06,3.088045120239257812e-02,3.219436804453532086e-02,3.354001045227050781e-02,1.269654675409811681e-03
