1024,49541,49769.03333333333,50064,128.0020159683199
2048,54112,55001.76666666667,56219,793.4875738693439
3072,60477,61373.43333333333,62496,757.5363736951939
4096,66591,67536.89999999999,68720,765.5982267662239
5120,72766,73590.46666666666,74725,714.8836767365498
6144,78961,79747.53333333334,80901,686.0614596643522
7168,85066,85974.26666666666,86990,755.3988639640392
8192,91143,91381.89999999999,91680,138.9500902705964
16384,140358,140616.2333333333,141166,200.6478616078828
24576,189489,189662.7333333333,189857,106.2774291842957
32768,238595,238790.1333333333,239073,117.1002321424518
40960,287791,287936.8,288299,110.6003678986211
49152,336906,337059.1666666667,337341,122.4029758859936
57344,386068,386253.6333333334,386472,101.0692774812144
65536,435220,435380.9333333333,435713,131.6188156901518
131072,828436,828659.1666666666,829254,184.4314812182774
262144,1614894,1615022.5,1615206,85.58067377707383
393216,2401333,2401468.766666667,2401655,93.67172441042705
524288,3187787,3187949.633333333,3188496,141.5623375135451
655360,3974191,3974685.933333333,3976127,710.6763137944768
786432,4760577,4760723.466666667,4761039,93.54797158947783
917504,5547018,5547192.966666667,5547483,134.7852655748838
1048576,6333481,6333633.466666667,6334373,159.8848148605381
1572864,9479217,9479397.233333332,9480072,162.1303612004504
2097152,12624948,12625098.5,12625420,128.9195819908273
2621440,15770674,15770913.83333333,15771391,181.0054453997663
3145728,18916401,18916539.76666667,18916851,105.1090347943615
3670016,22062087,22062278.03333334,22062766,138.4122984702447
4194304,25209710,25209878.1,25210254,114.8970603747486
