1024,63970,69790,86615,5327.2
2048,1.0404e+05,1.1317e+05,1.6169e+05,10538
3072,1.2332e+05,1.676e+05,2.6332e+05,32445
4096,1.8725e+05,1.9252e+05,2.0117e+05,4257.3
5120,1.8612e+05,2.3772e+05,2.5172e+05,10602
6144,2.735e+05,2.7799e+05,2.9104e+05,4270.9
7168,3.0889e+05,3.176e+05,3.2598e+05,4108.3
8192,3.4159e+05,3.5614e+05,3.6563e+05,5313.2
16384,6.6498e+05,6.71e+05,6.8746e+05,5992.8
24576,9.7792e+05,9.8803e+05,1.0008e+06,7546.8
32768,1.2919e+06,1.3003e+06,1.3969e+06,18637
40960,1.6095e+06,1.6835e+06,1.7266e+06,22905
49152,1.9201e+06,2.0187e+06,2.0601e+06,39220
57344,2.3357e+06,2.35e+06,2.366e+06,7537.3
65536,2.6225e+06,2.6605e+06,2.689e+06,11617
1.3107e+05,5.1731e+06,5.1921e+06,5.2222e+06,13391
2.6214e+05,1.0242e+07,1.0297e+07,1.0351e+07,29040
3.9322e+05,1.5306e+07,1.5373e+07,1.542e+07,24812
5.2429e+05,2.0321e+07,2.047e+07,2.0574e+07,40144
6.5536e+05,2.5168e+07,2.5557e+07,2.561e+07,76886
7.8643e+05,3.019e+07,3.0637e+07,3.0734e+07,1.0359e+05
9.175e+05,3.5549e+07,3.5752e+07,3.583e+07,57739
1.0486e+06,3.8873e+07,4.0764e+07,4.1718e+07,4.2742e+05
1.5729e+06,6.0346e+07,6.1149e+07,6.1299e+07,2.4072e+05
2.0972e+06,8.0464e+07,8.1485e+07,8.1738e+07,3.0377e+05
2.6214e+06,1.0054e+08,1.0176e+08,1.0213e+08,4.3408e+05
3.1457e+06,1.2065e+08,1.2228e+08,1.2257e+08,6.4382e+05
3.67e+06,1.4075e+08,1.4246e+08,1.4299e+08,8.0282e+05
4.1943e+06,1.6089e+08,1.6296e+08,1.6551e+08,1.0311e+06
