1024,8e-06,1.01e-05,1.6e-05,1.5833e-06
2048,9e-06,1.0567e-05,1.6e-05,1.1651e-06
3072,1e-05,2.1233e-05,0.000111,2.3264e-05
4096,1.1e-05,1.15e-05,1.2e-05,5.0855e-07
5120,1.1e-05,1.2033e-05,1.3e-05,7.184e-07
6144,1.2e-05,1.26e-05,1.3e-05,4.9827e-07
7168,1.2e-05,1.33e-05,1.4e-05,6.5126e-07
8192,1.5e-05,1.9133e-05,2.1e-05,2.0634e-06
16384,2e-05,2.35e-05,2.6e-05,1.9957e-06
24576,2.4e-05,2.81e-05,3e-05,1.8819e-06
32768,3.4e-05,3.6133e-05,3.7e-05,6.8145e-07
40960,3.7e-05,4.3133e-05,5.1e-05,3.391e-06
49152,4.6e-05,5.0133e-05,5.5e-05,2.1453e-06
57344,5.1e-05,5.75e-05,6.1e-05,3.2137e-06
65536,5.7e-05,6.1167e-05,6.7e-05,2.5473e-06
1.3107e+05,9e-05,9.5767e-05,0.000112,5.0833e-06
2.6214e+05,0.000223,0.00027397,0.000342,4.5299e-05
3.9322e+05,0.000346,0.00040687,0.000467,4.811e-05
5.2429e+05,0.000494,0.00055557,0.000612,4.3726e-05
6.5536e+05,0.000577,0.0006601,0.000738,6.4518e-05
7.8643e+05,0.00076,0.0008433,0.001398,0.00011239
9.175e+05,0.000818,0.0008381,0.000852,7.9756e-06
1.0486e+06,0.000955,0.0009858,0.001376,7.5546e-05
1.5729e+06,0.001538,0.0017507,0.001895,0.00010462
2.0972e+06,0.002102,0.0022822,0.002457,0.00010806
2.6214e+06,0.002614,0.0028597,0.003606,0.00017544
3.1457e+06,0.00306,0.0033017,0.003831,0.0001134
3.67e+06,0.00362,0.0038296,0.004487,0.00019862
4.1943e+06,0.004075,0.0043283,0.004923,0.0001605
