1024,1e-05,1.1933e-05,3.2e-05,4.0252e-06
2048,1.1e-05,1.17e-05,1.2e-05,4.6609e-07
3072,1.1e-05,1.2133e-05,1.3e-05,4.3417e-07
4096,1.2e-05,1.2667e-05,1.3e-05,4.7946e-07
5120,1.2e-05,1.3867e-05,1.7e-05,1.5698e-06
6144,1.3e-05,1.3833e-05,1.6e-05,7.4664e-07
7168,1.5e-05,1.79e-05,7.5e-05,1.0816e-05
8192,1.6e-05,1.7667e-05,2.4e-05,1.7287e-06
16384,2e-05,2.3067e-05,3.2e-05,3.0392e-06
24576,2.5e-05,2.6067e-05,2.8e-05,7.8492e-07
32768,3e-05,3.1367e-05,3.6e-05,1.0662e-06
40960,3.4e-05,3.66e-05,5.4e-05,3.8111e-06
49152,4.1e-05,5.2133e-05,0.000249,3.8281e-05
57344,4.6e-05,5.1233e-05,8.3e-05,7.9163e-06
65536,5.3e-05,8.64e-05,0.000149,2.0617e-05
1.3107e+05,0.000123,0.00014667,0.000185,1.5714e-05
2.6214e+05,0.000308,0.00032107,0.00034,9.6916e-06
3.9322e+05,0.000486,0.00053057,0.001249,0.00013661
5.2429e+05,0.000656,0.0007665,0.000948,0.0001232
6.5536e+05,0.00095,0.001135,0.001228,7.8317e-05
7.8643e+05,0.001112,0.0013028,0.001841,0.00014255
9.175e+05,0.001278,0.0014056,0.001502,4.1586e-05
1.0486e+06,0.00142,0.001631,0.001772,0.0001009
1.5729e+06,0.002129,0.0024279,0.002753,0.00017403
2.0972e+06,0.002932,0.0033483,0.003737,0.00028533
2.6214e+06,0.003659,0.0038291,0.004145,0.00013492
3.1457e+06,0.004645,0.0050169,0.00527,0.00018437
3.67e+06,0.005298,0.0055618,0.005729,0.00011493
4.1943e+06,0.006272,0.0066103,0.007063,0.00019918
