1024,1521,1582.6333333333334,1627,27.492297771950767
2048,1834,1880.7333333333333,1917,23.310399238187195
3072,2041,2130.6999999999998,2229,38.989078930670686
4096,2323,2396.5,2436,25.293790978597208
5120,2595,2643.1666666666665,2687,20.857618029992242
6144,2869,2903.3666666666668,2939,16.108432859698127
7168,3098,3149.8666666666668,3208,26.894087715016266
8192,3349,3400,3445,23.900656461912188
16384,5432,5473.8000000000002,5522,22.395196529305267
24576,7471,7519.8666666666668,7573,24.456482580900403
32768,9514,9561,9615,25.949553181988076
40960,11573,11622.700000000001,11678,25.539894418273384
49152,13633,13676.033333333333,13720,23.262346863745179
57344,15685,15726.966666666667,15819,29.032067090378362
65536,17722,17770.766666666666,17812,23.652197292886111
131072,34167,34212.5,34258,24.611113273310579
262144,66894,66961.53333333334,67010,29.792076397793323
393216,99669,99708.699999999997,99764,26.404218576217882
524288,132492,132541.26666666666,132580,23.041092726322425
655360,165356,165409.56666666668,165499,32.646152366976054
786432,198110,198166.53333333333,198227,30.688348157626173
917504,230981,231025.83333333334,231083,28.034564052419199
1048576,263830,263882.90000000002,263943,30.061259294061973
1572864,395000,395061.73333333334,395134,31.544094297625204
2097152,526124,526181,526233,27.234612865451833
2621440,657261,657305.53333333333,657369,26.800325954442567
3145728,788409,788447.93333333335,788503,20.719694667789799
3670016,919479,919555.90000000002,919604,27.344986302100583
4194304,1018083,1018272.1666666666,1018444,114.61512307187739
