1024,224554,226582.06666666668,228626,1042.0391790017841
2048,401895,403077.90000000002,404784,629.1013486685207
3072,580694,582615.59999999998,584795,1278.4205125452861
4096,758179,759607.06666666665,762606,968.18204804722541
5120,937023,939236.69999999995,941279,1379.020245656689
6144,1114753,1115678.6666666667,1116663,536.66693795952312
7168,1292806,1293855.5,1295920,825.20558566983152
8192,1475237,1475508.3666666667,1475682,164.59301601082657
16384,2899590,2900987.2333333334,2901217,341.83255462623617
24576,4325908,4326524.7666666666,4326688,281.54410242304021
32768,5751324,5751857.9666666668,5752125,324.96710532026145
40960,7176692,7177259.2999999998,7177481,320.64376516304043
49152,8601617,8602559.0333333332,8602854,372.61827405660011
57344,10027232,10027933.366666667,10028262,350.9471404674768
65536,11452876,11453444.4,11453630,230.79720909087692
131072,22855012,22856582.399999999,22856872,427.15713009746617
262144,45661946,45663164.56666667,45663401,362.38127029065862
393216,68468971,68469808.799999997,68470068,364.52835848247929
524288,91272738,91274564.466666669,91276324,1199.7491615228214
655360,114082096,114082818.8,114083073,290.74083731522586
786432,136885621,136888448.73333332,136889602,1308.9668980649917
917504,159695154,159695847.06666666,159696130,317.51100261504206
1048576,182498324,182500349.59999999,182502658,1233.6209835417369
1572864,273724836,273727250.93333334,273728775,1443.4564822300508
2097152,364953821,364954514,364954889,398.08420526662269
2621440,456179936,456180600.19999999,456181004,347.84919443483778
3145728,547406444,547406890.4666667,547407119,265.79856689026667
3670016,638633248,638634030.10000002,638634666,450.04592485962871
4194304,729858599,729859089.93333328,729859878,395.1875969480941
