1.024000000000000000e+03,1.188000000000000000e+03,1.219133333333333439e+03,1.255000000000000000e+03,1.454815757712600721e+01
2.048000000000000000e+03,1.724000000000000000e+03,1.761500000000000000e+03,1.799000000000000000e+03,1.921067411623027965e+01
3.072000000000000000e+03,2.239000000000000000e+03,2.262766666666666879e+03,2.293000000000000000e+03,1.180305986692528109e+01
4.096000000000000000e+03,2.711000000000000000e+03,2.737300000000000182e+03,2.776000000000000000e+03,1.530392106618431391e+01
5.120000000000000000e+03,3.057000000000000000e+03,3.090333333333333485e+03,3.142000000000000000e+03,1.560840229562982096e+01
6.144000000000000000e+03,3.460000000000000000e+03,3.485166666666666515e+03,3.505000000000000000e+03,1.006672185415336251e+01
7.168000000000000000e+03,3.804000000000000000e+03,3.838333333333333485e+03,3.887000000000000000e+03,1.667399838737614104e+01
8.192000000000000000e+03,4.208000000000000000e+03,4.231166666666666970e+03,4.298000000000000000e+03,1.904045400952637479e+01
1.638400000000000000e+04,7.337000000000000000e+03,7.356533333333333758e+03,7.380000000000000000e+03,9.992441587964821181e+00
2.457600000000000000e+04,1.031600000000000000e+04,1.034070000000000073e+04,1.038000000000000000e+04,1.479898645178107763e+01
3.276800000000000000e+04,1.345800000000000000e+04,1.350429999999999927e+04,1.362300000000000000e+04,2.639589614567638876e+01
4.096000000000000000e+04,1.649000000000000000e+04,1.651963333333333503e+04,1.654900000000000000e+04,1.482224304512946667e+01
4.915200000000000000e+04,1.951500000000000000e+04,1.953570000000000073e+04,1.959800000000000000e+04,1.574409942380530580e+01
5.734400000000000000e+04,2.261600000000000000e+04,2.263676666666666642e+04,2.265900000000000000e+04,1.174927893768615661e+01
6.553600000000000000e+04,2.574800000000000000e+04,2.578709999999999854e+04,2.582900000000000000e+04,1.875339969178922317e+01
1.310720000000000000e+05,5.036000000000000000e+04,5.039096666666666715e+04,5.044800000000000000e+04,1.882459974489644949e+01
2.621440000000000000e+05,9.973100000000000000e+04,9.981626666666666279e+04,1.000930000000000000e+05,8.261433827665081253e+01
3.932160000000000000e+05,1.493000000000000000e+05,1.493572666666666628e+05,1.494370000000000000e+05,3.547293177746785631e+01
5.242880000000000000e+05,1.986950000000000000e+05,1.987889666666666744e+05,1.988870000000000000e+05,6.220743971226878699e+01
6.553600000000000000e+05,2.479070000000000000e+05,2.480121333333333314e+05,2.481010000000000000e+05,4.161949329607728743e+01
7.864320000000000000e+05,2.974700000000000000e+05,2.975510666666666511e+05,2.976370000000000000e+05,4.418969211127057406e+01
9.175040000000000000e+05,3.462470000000000000e+05,3.463199333333333489e+05,3.464160000000000000e+05,4.397342631888288622e+01
1.048576000000000000e+06,3.961320000000000000e+05,3.961904333333333489e+05,3.962940000000000000e+05,3.482593222809054367e+01
1.572864000000000000e+06,5.935010000000000000e+05,5.936080333333333256e+05,5.937680000000000000e+05,6.099370641486071776e+01
2.097152000000000000e+06,7.915410000000000000e+05,7.919102666666667210e+05,7.923770000000000000e+05,2.330134378576099152e+02
2.621440000000000000e+06,9.893520000000000000e+05,9.901448666666666977e+05,9.910690000000000000e+05,6.792270966980696585e+02
3.145728000000000000e+06,1.190671000000000000e+06,1.191448433333333349e+06,1.192315000000000000e+06,6.052011612311691806e+02
3.670016000000000000e+06,1.343627000000000000e+06,1.344991133333333302e+06,1.346475000000000000e+06,7.798640793255079871e+02
4.194304000000000000e+06,1.555700000000000000e+06,1.561185300000000047e+06,1.568967000000000000e+06,4.228495383703285370e+03
